DIVISION;SUBDIVISION;SURFACE;GFA;REVENU;IdSubdivision;IdParcelle;IdTypeCad;IdClassCad;IdFermage;IdExploitant;IdCommune;IdLieuDit;DureeFermage;Point;IdRecad;PointFermage
1;1;4.8400000000000000e+03;;1.5981680000000001e+01;4372;1234;9;4;12;41;7;227;;1.2584000000000000e+01;1429;
1;1;7.3320000000000000e+05;;1.8623280000000000e+02;4373;1235;1;4;3;41;7;227;;1.4663999999999999e+02;1430;
1;1;9.1440000000000000e+04;;3.0906720000000000e+01;4374;1236;7;2;7;76;7;217;;1.8288000000000000e+01;1431;
1;1;1.8132000000000000e+05;;6.1286160000000002e+01;4375;1237;1;4;3;76;7;217;;3.6264000000000003e+01;1432;
1;1;1.5920000000000000e+04;;6.9952479999999994e+01;4376;1238;9;5;12;76;7;196;;4.1392000000000003e+01;1433;
1;1;2.1800000000000000e+03;;9.5789200000000001e+00;4377;1239;9;5;12;76;7;196;;5.6680000000000001e+00;1434;
1;1;3.6976000000000000e+05;;1.2497888000000000e+02;4378;1240;1;4;3;76;7;196;;7.3951999999999998e+01;1435;
1;1;1.9368000000000000e+04;;6.5463839999999998e+00;4379;1241;7;2;3;76;7;196;;3.8736000000000002e+00;1436;
1;1;6.8008000000000000e+04;;4.0973799880000001e+02;4380;1242;9;5;11;44;7;358;;2.1082480000000001e+02;1437;
1;1;5.5200000000000000e+02;;3.3257172000000002e+00;4381;1243;9;5;11;44;7;358;;1.7112000000000001e+00;1438;
1;1;1.6185000000000000e+04;;2.0554950000000001e+00;4382;1244;8;0;1;16;7;29;;1.6185000000000000e+00;1439;
1;1;3.4400000000000000e+03;;5.8135999999999999e-01;4383;1245;1;6;1;39;7;74;;3.4399999999999997e-01;1440;
1;1;1.6280000000000000e+03;;0.0000000000000000e+00;4384;1246;8;0;8;46;7;32;;0.0000000000000000e+00;1441;
1;1;2.4130000000000000e+03;;1.2258039999999999e+00;4385;1247;9;4;6;46;7;32;;9.6519999999999995e-01;1442;
1;1;4.8100000000000000e+02;;2.4434800000000001e-01;4386;1248;7;0;6;46;7;32;;1.9239999999999999e-01;1443;
1;1;1.1520000000000000e+03;;5.8521599999999996e-01;4387;1249;9;4;6;46;7;32;;4.6079999999999999e-01;1444;
1;1;3.5840000000000000e+04;;1.2113920000000000e+01;4388;1250;5;7;3;39;7;294;;7.1680000000000001e+00;1445;
1;1;2.4390000000000000e+04;;8.2438199999999995e+00;4389;1251;7;3;7;39;7;294;;4.8780000000000001e+00;1446;
1;1;1.4132000000000000e+05;;2.3883080000000000e+01;4390;1252;1;6;1;39;7;294;;1.4132000000000000e+01;1447;
1;1;2.8732000000000000e+04;;4.8557079999999999e+00;4391;1253;5;7;1;39;7;294;;2.8732000000000002e+00;1448;
1;1;7.0000000000000000e+03;;3.0757999999999999e+01;4392;1254;7;2;12;39;7;294;;1.8199999999999999e+01;1449;
2;1;2.4415000000000000e+04;;8.2522699999999993e+00;4393;1254;7;2;7;39;7;294;;4.8830000000000000e+00;1450;
1;1;5.2042000000000000e+04;;2.7264803799999999e+02;4394;1255;9;5;11;39;7;294;;1.6133019999999999e+02;1451;
2;1;1.0000000000000000e+04;;3.3799999999999999e+00;4395;1255;9;0;7;39;7;294;;2.0000000000000000e+00;1452;
1;1;2.2200000000000000e+03;;9.7546800000000005e+00;4396;1256;9;5;12;39;7;294;;5.7720000000000002e+00;1453;
1;1;3.1570000000000000e+03;;0.0000000000000000e+00;4397;1257;8;0;8;39;7;294;;0.0000000000000000e+00;1454;
1;1;2.0821000000000000e+04;;1.0908121900000000e+02;4398;1258;9;5;11;39;7;384;;6.4545100000000005e+01;1455;
1;1;4.5120000000000000e+03;;2.3638368000000000e+01;4399;1259;9;5;11;39;7;384;;1.3987200000000000e+01;1456;
1;1;6.7213000000000000e+04;;4.5435988000000002e+01;4400;1260;7;3;6;39;7;384;;2.6885200000000001e+01;1457;
1;1;1.0000000000000000e+04;;7.0980000000000004e+01;4401;1261;9;4;10;39;7;384;;4.2000000000000000e+01;1458;
2;1;1.2325000000000000e+04;;6.4570674999999994e+01;4402;1261;9;5;11;39;7;384;;3.8207500000000003e+01;1459;
1;1;9.6425000000000000e+04;;6.5183300000000003e+01;4403;1262;7;3;6;39;7;384;;3.8570000000000000e+01;1460;
1;1;3.6010000000000000e+03;;9.1465399999999997e-01;4404;1263;7;3;7;47;7;176;;7.2019999999999995e-01;1461;
1;1;1.0627400000000000e+05;;5.3987192000000000e+01;4405;1264;7;0;6;47;7;176;;4.2509599999999999e+01;1462;
1;1;5.9139000000000000e+04;;2.3283024300000000e+02;4406;1265;9;0;11;47;7;176;;1.8333090000000001e+02;1463;
1;1;1.1520000000000000e+04;;3.8039040000000000e+01;4407;1266;9;5;12;47;7;176;;2.9952000000000002e+01;1464;
1;1;1.3000000000000000e+02;;0.0000000000000000e+00;4408;1267;8;0;8;47;7;176;0;0.0000000000000000e+00;1465;
2;1;6.9100000000000000e+03;;2.2816820000000000e+01;4409;1267;9;0;12;47;7;176;;1.7966000000000001e+01;1466;
1;1;1.3170000000000000e+03;;0.0000000000000000e+00;4410;1268;8;0;8;47;7;176;;0.0000000000000000e+00;1467;
1;1;1.5000000000000000e+01;;3.8100000000000000e-03;4411;1269;7;3;7;47;7;176;;3.0000000000000001e-03;1468;
1;1;2.6400000000000000e+04;;8.7172799999999995e+01;4412;1270;9;5;12;47;7;176;;6.8640000000000001e+01;1469;
1;1;5.2000000000000000e+02;;0.0000000000000000e+00;4413;1271;8;0;8;47;7;176;;0.0000000000000000e+00;1470;
1;1;3.7200000000000000e+04;;1.2283440000000000e+02;4414;1272;9;5;12;47;7;176;;9.6719999999999999e+01;1471;
1;1;1.4376000000000000e+05;;3.6515039999999999e+01;4415;1273;7;2;7;47;7;131;;2.8751999999999999e+01;1472;
1;1;1.4928000000000000e+05;;3.7917119999999997e+01;4416;1274;1;7;3;47;7;131;;2.9856000000000002e+01;1473;
1;1;2.2400000000000000e+03;;5.6896000000000002e-01;4417;1275;7;1;7;47;7;131;;4.4800000000000001e-01;1474;
1;1;9.2600000000000000e+02;;4.9392839999999998e+00;4418;1276;9;4;10;47;7;131;;3.8892000000000002e+00;1475;
1;1;7.3784000000000000e+04;;3.7482272000000002e+01;4419;1277;7;2;6;47;7;299;;2.9513600000000000e+01;1476;
1;1;5.7139000000000000e+04;;2.2495624300000000e+02;4420;1278;9;5;11;47;7;299;;1.7713090000000000e+02;1477;
1;1;3.0330000000000000e+04;;7.7038200000000003e+00;4421;1279;7;2;7;47;7;299;;6.0659999999999998e+00;1478;
1;1;1.7760000000000000e+04;;4.5110400000000004e+00;4422;1280;7;1;7;47;7;220;;3.5520000000000000e+00;1479;
1;1;4.6480000000000000e+04;;1.1805920000000000e+01;4423;1281;9;5;7;47;7;220;;9.2959999999999994e+00;1480;
1;1;1.0000000000000000e+05;;5.0799999999999997e+01;4424;1282;7;1;6;47;7;220;;4.0000000000000000e+01;1481;
2;1;1.7060000000000000e+05;;4.3332400000000000e+01;4425;1282;7;1;7;47;7;220;;3.4119999999999997e+01;1482;
1;1;5.6620000000000000e+03;;3.8275120000000000e+00;4426;1283;7;2;6;76;7;220;;2.2648000000000001e+00;1483;
1;1;2.3880000000000000e+04;;1.6142880000000002e+01;4427;1284;7;1;6;76;7;220;;9.5519999999999996e+00;1484;
1;1;2.3200000000000000e+03;;1.2374879999999999e+01;4428;1285;9;5;10;47;7;220;;9.7439999999999998e+00;1485;
1;1;4.2440000000000000e+04;;2.8689440000000001e+01;4429;1286;7;1;6;76;7;247;;1.6975999999999999e+01;1486;
1;1;2.4300000000000000e+03;;8.2133999999999996e-01;4430;1287;7;2;7;76;7;247;;4.8599999999999999e-01;1487;
1;1;6.1600000000000000e+03;;3.1292800000000001e+00;4431;1288;7;2;6;41;7;247;;2.4640000000000000e+00;1488;
1;1;4.4800000000000000e+03;;2.2758400000000001e+00;4432;1289;7;3;6;41;7;247;;1.7920000000000000e+00;1489;
1;1;2.2360000000000000e+04;;1.1358879999999999e+01;4433;1290;7;2;6;41;7;256;;8.9440000000000008e+00;1490;
1;1;1.5000000000000000e+04;;8.0010000000000005e+01;4434;1291;9;5;10;41;7;256;;6.3000000000000000e+01;1491;
2;1;2.5000000000000000e+04;;9.8424999999999997e+01;4435;1291;9;5;11;41;7;256;;7.7500000000000000e+01;1492;
3;1;7.4000000000000000e+03;;2.4434799999999999e+01;4436;1291;9;5;12;41;7;256;;1.9239999999999998e+01;1493;
4;1;1.0000000000000000e+04;;5.0800000000000001e+00;4437;1291;9;5;6;41;7;256;;4.0000000000000000e+00;1494;
1;1;6.1640000000000000e+04;;3.1313120000000001e+01;4438;1292;7;2;6;41;7;256;;2.4655999999999999e+01;1495;
1;1;5.8560000000000000e+03;;1.9793280000000000e+00;4439;1293;7;2;7;76;7;256;;1.1712000000000000e+00;1496;
1;1;3.4629000000000000e+04;;2.3409203999999999e+01;4440;1294;7;2;6;76;7;256;;1.3851599999999999e+01;1497;
1;1;4.7290000000000000e+03;;2.0779226000000001e+01;4441;1295;9;5;12;76;7;256;;1.2295400000000001e+01;1498;
1;1;5.3700000000000000e+04;;3.6301200000000001e+01;4442;1296;7;2;6;76;7;256;;2.1480000000000000e+01;1499;
1;1;9.3930000000000000e+03;;6.3496680000000003e+00;4443;1297;7;2;6;76;7;256;;3.7572000000000001e+00;1500;
1;1;6.2880000000000000e+04;;3.1943040000000000e+01;4444;1298;7;1;6;47;7;355;;2.5152000000000001e+01;1501;
1;1;4.3600000000000000e+03;;1.4396720000000000e+01;4445;1299;9;5;12;47;7;355;;1.1336000000000000e+01;1502;
1;1;2.0000000000000000e+04;;7.8739999999999995e+01;4446;1300;9;4;11;47;7;355;;6.2000000000000000e+01;1503;
2;1;2.1561000000000000e+04;;7.1194422000000003e+01;4447;1300;9;5;12;47;7;355;;5.6058599999999998e+01;1504;
1;1;2.6920000000000000e+03;;1.3675360000000001e+00;4448;1301;7;2;6;47;7;355;;1.0768000000000000e+00;1505;
1;1;2.5330000000000000e+03;;1.2867640000000000e+00;4449;1302;7;2;6;28;7;355;;1.0132000000000001e+00;1506;
1;1;8.0000000000000000e+01;;0.0000000000000000e+00;4450;1303;8;0;8;28;7;355;;0.0000000000000000e+00;1507;
1;1;7.9700000000000000e+02;;2.0243800000000001e-01;4451;1304;7;2;7;47;7;355;;1.5939999999999999e-01;1508;
1;1;1.3820000000000000e+03;;7.0205600000000001e-01;4452;1305;7;2;6;19;7;14;;5.5279999999999996e-01;1509;
1;1;8.5460000000000000e+03;;4.3413680000000001e+00;4453;1306;7;2;6;19;7;14;;3.4184000000000001e+00;1510;
1;1;2.5200000000000000e+04;;1.2801600000000001e+01;4454;1307;7;3;6;19;7;14;;1.0080000000000000e+01;1511;
1;1;4.7200000000000000e+04;;2.3977599999999999e+01;4455;1308;7;2;6;19;7;188;;1.8879999999999999e+01;1512;
1;1;1.5116000000000000e+05;;7.6789280000000005e+01;4456;1309;7;2;6;19;7;331;;6.0463999999999999e+01;1513;
1;1;2.6235000000000000e+04;;1.0328719500000000e+02;4457;1310;9;4;11;19;7;331;;8.1328500000000005e+01;1514;
1;1;1.5342100000000000e+05;;7.7937867999999995e+01;4458;1311;7;1;6;19;7;331;;6.1368400000000001e+01;1515;
1;1;9.2000000000000000e+02;;2.3368000000000000e-01;4459;1312;7;3;7;47;7;322;;1.8400000000000000e-01;1516;
1;1;5.5800000000000000e+02;;1.8860399999999999e-01;4460;1313;7;3;7;76;7;322;;1.1160000000000000e-01;1517;
1;1;1.0000000000000000e+05;;5.0799999999999997e+01;4461;1314;7;2;6;47;7;322;;4.0000000000000000e+01;1518;
2;1;1.0400000000000000e+05;;2.6416000000000000e+01;4462;1314;7;3;7;47;7;322;;2.0800000000000001e+01;1519;
1;1;2.0000000000000000e+04;;7.8739999999999995e+01;4463;1315;9;4;11;47;7;322;;6.2000000000000000e+01;1520;
2;1;4.3320000000000000e+04;;1.4304264000000001e+02;4464;1315;9;5;12;47;7;322;;1.1263200000000001e+02;1521;
1;1;1.1920000000000000e+04;;4.6929040000000001e+01;4465;1316;9;4;11;47;7;322;;3.6951999999999998e+01;1522;
1;1;1.1480000000000000e+04;;6.1234319999999997e+01;4466;1317;9;4;10;47;7;322;;4.8216000000000001e+01;1523;
1;1;1.8280000000000000e+04;;6.1786399999999997e+00;4467;1318;7;3;3;76;7;82;;3.6560000000000001e+00;1524;
1;1;4.4680000000000000e+04;;1.5101839999999999e+01;4468;1319;1;7;3;39;7;127;;8.9359999999999999e+00;1525;
1;1;3.1308000000000000e+05;;1.0582104000000000e+02;4469;1320;7;2;7;10;7;318;;6.2616000000000000e+01;1526;
1;1;1.5532000000000000e+04;;6.8247608000000000e+01;4470;1321;9;5;12;10;7;20;;4.0383200000000002e+01;1527;
1;1;1.5770000000000000e+04;;5.3302600000000000e+00;4471;1322;7;2;7;10;7;20;;3.1539999999999999e+00;1528;
1;1;2.0644000000000000e+05;;6.9776719999999997e+01;4472;1323;7;2;7;75;7;20;;4.1287999999999997e+01;1529;
1;1;6.8690000000000000e+03;;1.7447260000000000e+00;4473;1324;7;3;7;19;7;354;;1.3737999999999999e+00;1530;
1;1;1.1310000000000000e+03;;2.8727399999999997e-01;4474;1325;9;5;7;19;7;354;;2.2620000000000001e-01;1531;
1;1;5.1442700000000000e+05;;1.7387632600000001e+02;4475;1326;7;2;7;10;7;354;;1.0288540000000000e+02;1532;
2;1;2.6721300000000000e+05;;6.7872101999999998e+01;4476;1326;7;2;7;19;7;354;;5.3442599999999999e+01;1533;
3;1;2.0000000000000000e+04;;8.7879999999999995e+01;4477;1326;7;2;12;10;7;354;;5.2000000000000000e+01;1534;
1;1;1.5600000000000000e+03;;3.9623999999999998e-01;4478;1327;9;5;7;19;7;357;;3.1200000000000000e-01;1535;
1;1;1.1720000000000000e+04;;2.9768800000000000e+00;4479;1328;7;3;7;19;7;357;;2.3439999999999999e+00;1536;
1;1;1.6000000000000000e+03;;4.0639999999999998e-01;4480;1329;9;5;7;19;7;357;;3.2000000000000001e-01;1537;
1;1;4.9040000000000000e+04;;1.2456160000000001e+01;4481;1330;7;3;7;19;7;357;;9.8079999999999998e+00;1538;
1;1;1.6800000000000000e+04;;8.5343999999999998e+00;4482;1331;7;2;6;19;7;221;;6.7199999999999998e+00;1539;
1;1;2.1600000000000000e+03;;5.4864000000000002e-01;4483;1332;7;3;7;19;7;117;;4.3200000000000000e-01;1540;
1;1;8.2800000000000000e+03;;2.7340560000000000e+01;4484;1333;9;5;12;19;7;117;;2.1527999999999999e+01;1541;
1;1;2.0800000000000000e+03;;5.2832000000000001e-01;4485;1334;7;3;7;19;7;117;;4.1599999999999998e-01;1542;
1;1;3.8200000000000000e+02;;1.6785079999999999e+00;4486;1335;9;5;12;75;7;390;;9.9319999999999997e-01;1543;
1;1;6.0000000000000000e+04;;4.0560000000000002e+01;4487;1336;7;3;6;75;7;378;;2.4000000000000000e+01;1544;
2;1;1.2584000000000000e+05;;4.2533920000000002e+01;4488;1336;7;3;7;75;7;378;;2.5167999999999999e+01;1545;
1;1;2.9996000000000000e+04;;2.0277296000000000e+01;4489;1337;7;3;6;75;7;378;;1.1998400000000000e+01;1546;
1;1;1.2560000000000000e+04;;6.3804800000000004e+00;4490;1338;7;2;6;19;7;82;;5.0240000000000000e+00;1547;
1;1;1.1400000000000000e+02;;0.0000000000000000e+00;4491;1339;8;0;8;74;7;123;;0.0000000000000000e+00;1548;
1;1;5.0000000000000000e+01;;0.0000000000000000e+00;4492;1340;8;0;8;69;7;83;;0.0000000000000000e+00;1549;
1;1;1.3200000000000000e+02;;0.0000000000000000e+00;4493;1341;8;0;8;70;7;83;;0.0000000000000000e+00;1550;
1;1;8.0000000000000000e+01;;0.0000000000000000e+00;4494;1342;8;0;8;70;7;83;;0.0000000000000000e+00;1551;
1;1;9.1000000000000000e+01;;0.0000000000000000e+00;4495;1343;8;0;8;71;7;83;;0.0000000000000000e+00;1552;
1;1;8.6000000000000000e+02;;0.0000000000000000e+00;4496;1344;8;0;8;48;7;83;;0.0000000000000000e+00;1553;
2;1;3.5200000000000000e+02;;0.0000000000000000e+00;4497;1344;8;0;8;48;7;83;;0.0000000000000000e+00;1554;
1;1;4.5000000000000000e+01;;0.0000000000000000e+00;4498;1345;8;0;8;48;7;83;;0.0000000000000000e+00;1555;
1;1;7.9600000000000000e+02;;4.0436800000000001e-01;4499;1346;7;1;6;71;7;83;0;3.1840000000000002e-01;1556;0.0000000000000000e+00
2;1;2.4310000000000000e+03;;1.2349479999999999e+00;4500;1346;7;1;6;70;7;83;0;9.7240000000000004e-01;1557;0.0000000000000000e+00
1;1;2.3768000000000000e+04;;1.2074144000000000e+01;4501;1347;7;1;6;19;7;224;;9.5071999999999992e+00;1558;
1;1;5.3120000000000000e+03;;2.0913343999999999e+01;4502;1348;9;4;11;19;7;224;;1.6467199999999998e+01;1559;
2;1;6.0000000000000000e+03;;3.0480000000000000e+00;4503;1348;9;4;6;19;7;224;;2.3999999999999999e+00;1560;
1;1;9.9770000000000000e+04;;6.7444519999999997e+01;4504;1349;7;3;6;75;7;390;;3.9908000000000001e+01;1561;
1;1;3.1139700000000000e+05;;2.1050437199999999e+02;4505;1350;7;3;6;75;7;378;;1.2455880000000001e+02;1562;
1;1;1.4350000000000000e+03;;3.6448999999999998e-01;4506;1351;7;3;7;19;7;59;;2.8699999999999998e-01;1563;
1;1;1.1960000000000000e+03;;3.9491920000000000e+00;4507;1352;9;5;12;19;7;59;;3.1095999999999999e+00;1564;
1;1;2.7110000000000000e+03;;8.9517220000000002e+00;4508;1353;9;5;12;49;7;59;;7.0486000000000004e+00;1565;
1;1;1.0900000000000000e+03;;0.0000000000000000e+00;4509;1354;8;0;8;49;7;59;;0.0000000000000000e+00;1566;
1;1;1.0400000000000000e+03;;5.2832000000000001e-01;4510;1355;7;2;6;28;7;59;;4.1599999999999998e-01;1567;
1;1;1.5629300000000000e+05;;3.9698422000000001e+01;4511;1356;7;2;7;49;7;59;;3.1258600000000001e+01;1568;
1;1;1.1690000000000000e+03;;5.9070739000000003e+00;4512;1357;9;4;12;39;7;360;;3.0394000000000001e+00;1569;
1;1;1.3440000000000000e+04;;5.2913280000000000e+01;4513;1358;9;4;11;49;7;95;;4.1664000000000001e+01;1570;
1;1;3.1880000000000000e+03;;1.0526776000000000e+01;4514;1359;9;4;12;19;7;303;;8.2888000000000002e+00;1571;
1;1;1.6530000000000000e+03;;8.3972400000000003e-01;4515;1360;7;1;6;19;7;303;;6.6120000000000001e-01;1572;
1;1;4.5440000000000000e+03;;1.7889728000000002e+01;4516;1361;9;5;11;19;7;303;;1.4086399999999999e+01;1573;
1;1;1.3630000000000000e+03;;6.9240400000000002e-01;4517;1362;7;1;6;19;7;303;;5.4520000000000002e-01;1574;
1;1;1.3550000000000000e+03;;4.4742100000000002e+00;4518;1363;9;5;12;19;7;303;;3.5230000000000001e+00;1575;
1;1;1.5400000000000000e+02;;0.0000000000000000e+00;4519;1364;8;0;8;6;7;44;;0.0000000000000000e+00;1576;
1;1;1.7040000000000000e+04;;5.6266080000000002e+01;4520;1365;9;5;12;6;7;44;;4.4304000000000002e+01;1577;
1;1;5.1760000000000000e+03;;1.7091152000000001e+01;4521;1366;9;4;12;6;7;44;;1.3457599999999999e+01;1578;
1;1;8.6320000000000000e+03;;3.3984183999999999e+01;4522;1367;9;4;11;6;7;44;;2.6759200000000000e+01;1579;
2;1;1.0000000000000000e+04;;3.3020000000000003e+01;4523;1367;9;4;12;6;7;44;;2.6000000000000000e+01;1580;
1;1;1.9200000000000000e+03;;4.8768000000000000e-01;4524;1368;9;4;7;6;7;44;;3.8400000000000001e-01;1581;
1;1;4.7800000000000000e+02;;1.2141200000000001e-01;4525;1369;9;4;7;6;7;44;;9.5600000000000004e-02;1582;
1;1;5.5700000000000000e+02;;1.4147799999999999e-01;4526;1370;9;4;7;6;7;44;;1.1140000000000000e-01;1583;
1;1;7.1700000000000000e+02;;1.8211800000000000e-01;4527;1371;9;4;7;6;7;44;;1.4340000000000000e-01;1584;
1;1;1.6720000000000000e+03;;5.5209440000000001e+00;4528;1372;9;4;12;6;7;44;;4.3472000000000000e+00;1585;
1;1;5.8120000000000000e+03;;2.2881844000000001e+01;4529;1373;9;4;11;6;7;44;;1.8017199999999999e+01;1586;
1;1;3.0260000000000000e+03;;1.6140684000000000e+01;4530;1374;9;3;10;6;7;44;;1.2709199999999999e+01;1587;
1;1;1.8314000000000000e+04;;6.0472828000000000e+01;4531;1375;9;5;12;6;7;44;;4.7616399999999999e+01;1588;
1;1;1.0032000000000000e+04;;3.9495984000000000e+01;4532;1376;9;4;11;6;7;44;;3.1099200000000000e+01;1589;
1;1;1.0000000000000000e+04;;3.9369999999999997e+01;4533;1377;9;4;11;6;7;44;;3.1000000000000000e+01;1590;
2;1;8.0772000000000000e+04;;2.6670914399999998e+02;4534;1377;9;4;12;6;7;44;;2.1000720000000001e+02;1591;
1;1;7.6500000000000000e+03;;4.6090102500000000e+01;4535;1378;9;4;11;109;7;69;0;2.3715000000000000e+01;1592;0.0000000000000000e+00
1;1;4.4492000000000000e+04;;3.1580421600000000e+02;4536;1379;9;4;10;21;7;69;;1.8686640000000000e+02;1593;
2;1;4.4000000000000000e+04;;2.3051599999999999e+02;4537;1379;9;4;11;21;7;69;;1.3640000000000001e+02;1594;
1;1;2.0010800000000000e+05;;6.7636504000000002e+01;4538;1380;7;2;7;21;7;69;;4.0021599999999999e+01;1595;
1;1;3.0000000000000000e+05;;1.1661000000000000e+02;4539;1381;7;2;7;109;7;69;0;6.0000000000000000e+01;1596;0.0000000000000000e+00
2;1;4.1442200000000000e+05;;1.4007463600000000e+02;4540;1381;7;3;7;21;7;69;;8.2884399999999999e+01;1597;
1;1;1.9285000000000000e+04;;9.7449033499999999e+01;4541;1382;9;5;12;17;7;69;;5.0140999999999998e+01;1598;
1;1;3.1290000000000000e+04;;2.3842980000000001e+01;4542;1383;9;1;5;6;7;44;;1.8774000000000001e+01;1599;
2;1;9.3870000000000000e+04;;4.7685960000000001e+01;4543;1383;7;2;6;6;7;44;;3.7548000000000002e+01;1600;
3;1;3.1290000000000000e+04;;7.9476599999999999e+00;4544;1383;7;3;7;6;7;44;;6.2580000000000000e+00;1601;
1;1;2.7425000000000000e+04;;3.1980292500000001e+01;4545;1384;7;1;5;39;7;360;;1.6454999999999998e+01;1602;
1;1;1.0366000000000000e+04;;5.2380434600000001e+01;4546;1385;9;3;12;39;7;360;;2.6951599999999999e+01;1603;
1;1;2.5662000000000000e+04;;1.9949638799999999e+01;4547;1386;7;2;6;39;7;360;;1.0264799999999999e+01;1604;
1;1;7.4810000000000000e+03;;3.7802241100000003e+01;4548;1387;9;5;12;39;7;95;;1.9450600000000001e+01;1605;
1;1;6.8540000000000000e+03;;2.6984197999999999e+01;4549;1388;9;3;11;30;7;95;;2.1247399999999999e+01;1606;
1;1;4.1403000000000000e+05;;2.1032723999999999e+02;4550;1389;7;2;6;49;7;59;;1.6561199999999999e+02;1607;
1;1;5.5355700000000000e+05;;1.4060347800000000e+02;4551;1390;7;2;7;49;7;360;;1.1071140000000000e+02;1608;
1;1;8.4810000000000000e+03;;2.1541739999999998e+00;4552;1391;7;1;7;49;7;360;;1.6961999999999999e+00;1609;
1;1;2.3140000000000000e+04;;1.7989035999999999e+01;4553;1392;7;2;6;17;7;59;;9.2560000000000002e+00;1610;
1;1;1.4840000000000000e+03;;1.1536616000000000e+00;4554;1393;7;2;6;17;7;59;;5.9360000000000002e-01;1611;
1;1;3.0680200000000000e+05;;1.5585541599999999e+02;4555;1394;7;1;6;6;7;303;;1.2272080000000000e+02;1612;
1;1;1.5000000000000000e+04;;4.9530000000000001e+01;4556;1395;7;1;12;6;7;44;;3.9000000000000000e+01;1613;
2;1;3.0003000000000000e+05;;1.5241524000000001e+02;4557;1395;7;2;6;6;7;44;0;1.2001200000000000e+02;1614;
3;1;5.7002000000000000e+05;;1.4478507999999999e+02;4558;1395;7;2;7;6;7;44;;1.1400400000000000e+02;1615;
1;1;2.2360000000000000e+04;;7.3832719999999995e+01;4559;1396;7;2;12;105;7;345;0;5.8136000000000003e+01;1616;0.0000000000000000e+00
1;1;1.8240000000000000e+04;;6.0228479999999998e+01;4560;1397;9;4;12;105;7;345;0;4.7423999999999999e+01;1617;0.0000000000000000e+00
1;1;1.4760000000000000e+04;;4.8737520000000004e+01;4561;1398;9;4;12;105;7;345;0;3.8375999999999998e+01;1618;0.0000000000000000e+00
1;1;8.0400000000000000e+03;;2.6548079999999999e+01;4562;1399;9;5;12;105;7;345;0;2.0904000000000000e+01;1619;0.0000000000000000e+00
1;1;6.3150000000000000e+03;;2.4546405000000000e+00;4563;1400;7;3;7;17;7;346;;1.2629999999999999e+00;1620;
1;1;3.2773000000000000e+04;;1.6560524630000000e+02;4564;1401;9;5;12;17;7;346;;8.5209800000000001e+01;1621;
1;1;1.5835200000000000e+05;;5.3522976000000000e+01;4565;1402;7;3;7;45;7;346;;3.1670400000000001e+01;1622;
1;1;2.6744800000000000e+05;;9.0397424000000001e+01;4566;1403;7;3;7;45;7;346;;5.3489600000000003e+01;1623;
1;1;1.9200000000000000e+03;;1.9468799999999999e+00;4567;1404;7;3;5;45;7;346;;1.1519999999999999e+00;1624;
1;1;2.6800000000000000e+04;;1.4295120000000000e+02;4568;1405;9;3;10;105;7;5;0;1.1256000000000000e+02;1625;0.0000000000000000e+00
1;1;1.5259000000000000e+05;;1.1627358000000000e+02;4569;1406;7;2;5;105;7;345;0;9.1554000000000002e+01;1626;0.0000000000000000e+00
2;1;5.0000000000000000e+04;;2.5399999999999999e+01;4570;1406;7;2;6;105;7;345;0;2.0000000000000000e+01;1627;0.0000000000000000e+00
3;1;2.6050000000000000e+04;;8.6017099999999999e+01;4571;1406;7;2;12;105;7;345;0;6.7730000000000004e+01;1628;0.0000000000000000e+00
1;1;2.0000000000000000e+03;;6.6040000000000001e+00;4572;1407;9;5;12;105;7;345;0;5.2000000000000002e+00;1629;0.0000000000000000e+00
1;1;2.6750000000000000e+04;;1.1753950000000000e+02;4573;1408;7;2;12;56;7;38;0;6.9549999999999997e+01;1630;0.0000000000000000e+00
1;1;7.7200000000000000e+04;;4.0445080000000002e+02;4574;1409;9;4;11;56;7;38;0;2.3931999999999999e+02;1631;0.0000000000000000e+00
1;1;1.0688000000000000e+04;;4.6963071999999997e+01;4575;1410;9;4;12;56;7;38;0;2.7788799999999998e+01;1632;0.0000000000000000e+00
2;1;3.5620000000000000e+03;;1.8661318000000001e+01;4576;1410;9;3;11;56;7;38;0;1.1042199999999999e+01;1633;0.0000000000000000e+00
1;1;1.5000000000000000e+04;;4.9530000000000001e+01;4577;1411;7;3;12;49;7;348;;3.9000000000000000e+01;1634;
2;1;1.0472000000000000e+05;;2.6598880000000001e+01;4578;1411;7;3;7;49;7;348;;2.0943999999999999e+01;1635;
1;1;4.8060000000000000e+04;;1.8680921999999999e+01;4579;1412;7;2;7;17;7;346;;9.6120000000000001e+00;1636;
1;1;7.8000000000000000e+02;;3.0318600000000001e-01;4580;1413;7;2;7;17;7;346;;1.5600000000000000e-01;1637;
1;1;9.7510000000000000e+03;;3.2197802000000003e+01;4581;1414;9;5;12;105;7;345;0;2.5352599999999999e+01;1638;0.0000000000000000e+00
1;1;4.2237000000000000e+04;;2.1456396000000002e+01;4582;1415;7;2;6;105;7;345;0;1.6894800000000000e+01;1639;0.0000000000000000e+00
2;1;7.7000000000000000e+03;;2.5425400000000000e+01;4583;1415;7;2;12;105;7;345;0;2.0020000000000000e+01;1640;0.0000000000000000e+00
1;1;1.7181000000000000e+04;;8.7279479999999996e+00;4584;1416;7;2;6;105;7;5;0;6.8723999999999998e+00;1641;0.0000000000000000e+00
