PARCELLE;SURFACE;REVENU;SCTL;IdParcelle;IdGfa;IdCommune;IdLieuDit;IdTypeCad;IdClassCad;Observations;CodeMapInfo
0M0039;1.8200000000000000e+03;0.0000000000000000e+00;1;1163;5;7;50;8;;;
0M0040;9.7600000000000000e+03;3.9799999999995634e+00;1;1164;5;7;50;7;1;;
0M0041;3.7080000000000000e+04;1.5139999999999418e+01;1;1165;5;7;50;9;5;;
0M0042;2.5560000000000000e+04;4.1500000000014552e+00;1;1166;5;7;50;7;2;;
0M0044;3.6400000000000000e+03;3.0000000000018190e-01;1;1167;5;7;228;7;3;;
0M0045;3.1803000000000000e+04;1.2979999999995925e+01;1;1168;5;7;228;9;5;;
0M0046;5.8000000000000000e+04;4.7099999999991269e+00;1;1169;5;7;228;7;3;;
0M0047;9.8800000000000000e+03;4.0299999999988358e+00;1;1170;5;7;228;9;5;;
0M0049;1.1640000000000000e+04;1.8899999999994179e+00;1;1171;5;7;228;7;2;;
0M0050;1.6920000000000000e+04;2.7500000000000000e+00;1;1172;5;7;228;7;2;;
0M0051;1.3437000000000000e+04;5.5999999999999996e+00;1;1173;5;7;228;7;1;;
0M0057;6.3640000000000000e+04;1.0339999999996508e+01;1;1174;5;7;31;7;2;;
0M0058;6.6800000000000000e+03;8.2200000000011642e+00;1;1175;5;7;31;9;4;;
0M0059;2.4760000000000000e+04;4.0199999999967986e+00;1;1176;5;7;31;7;2;;
0M0064;4.9920000000000000e+04;8.1100000000005821e+00;1;1177;5;7;254;7;2;;
0M0070;6.1200000000000000e+03;5.0199999999967986e+00;1;1178;5;7;329;9;;;
0M0071;8.3000000000000000e+02;1.0200000000004366e+00;1;1179;5;7;329;9;4;;
0M0072;2.0720000000000000e+04;1.6800000000002910e+00;1;1180;5;7;329;7;3;;
0M0073;9.4800000000000000e+03;7.7000000000043656e-01;1;1181;5;7;329;7;3;;
0M0074;4.4000000000000000e+04;7.1500000000014552e+00;1;1182;5;7;329;7;2;;
0M0075;2.2120000000000000e+04;9.0299999999988358e+00;1;1183;5;7;329;9;5;;
0M0077;2.0080000000000000e+04;3.2599999999983993e+00;1;1184;5;7;329;7;2;;
0M0080;5.3200000000000000e+03;2.1699999999982538e+00;1;1185;5;7;275;7;1;;
0M0085;6.7261000000000000e+04;1.0929999999993015e+01;1;1186;5;7;46;7;2;;
0M0086;2.3300000000000000e+04;9.5099999999947613e+00;1;1187;5;7;46;9;5;;
0M0087;1.0390000000000000e+03;8.0000000000040927e-02;1;1188;5;7;46;7;3;;
0M0093;2.1393000000000000e+04;2.6329999999987194e+01;1;1189;5;7;94;9;4;;
0M0094;3.0527000000000000e+04;8.7100000000064028e+00;1;1190;5;7;94;7;;;
0M0096;2.8080000000000000e+04;6.8700000000026193e+00;1;1191;5;7;265;7;;;
0M0101;3.5000000000000000e+02;4.2999999999983629e-01;1;1192;5;7;265;9;4;;
0M0107;9.8000000000000000e+01;0.0000000000000000e+00;1;1193;5;7;188;8;;;
0M0121;1.9920000000000000e+04;3.2400000000016007e+00;1;1194;5;7;237;7;2;;
0M0125;3.1600000000000000e+04;9.0200000000040745e+00;1;1195;5;7;237;7;;;
0M0127;9.4800000000000000e+03;1.1669999999998254e+01;1;1196;5;7;355;9;4;;
0M0131;2.9880000000000000e+04;4.8499999999985448e+00;1;1197;5;7;355;7;2;;
0M0133;1.8370600000000000e+05;2.9859999999986030e+01;1;1198;5;7;68;7;2;;
0M0134;7.7300000000000000e+03;3.1599999999998545e+00;1;1199;5;7;68;9;5;;
0M0135;1.9765000000000000e+04;8.0700000000069849e+00;1;1200;5;7;68;9;5;;
0M0136;7.9000000000000000e+01;0.0000000000000000e+00;1;1201;5;7;68;8;;;
0M0137;2.0170000000000000e+05;1.6390000000013970e+01;1;1202;5;7;68;7;3;;
0M0141;3.9945000000000000e+04;6.4899999999979627e+00;1;1203;5;7;68;7;2;;
0M0142;1.5150000000000000e+03;1.2000000000000455e-01;1;1204;5;7;68;7;3;;
0M0143;5.9000000000000000e+03;2.4099999999998545e+00;1;1205;5;7;68;9;5;;
0M0144;7.3920000000000000e+03;3.0200000000004366e+00;1;1206;5;7;68;9;5;;
0M0145;5.4872000000000000e+04;8.9199999999982538e+00;1;1207;5;7;68;7;2;;
0M0146;3.6960000000000000e+03;4.5500000000029104e+00;1;1208;5;7;68;9;4;;
0M0147;5.8400000000000000e+02;5.0000000000011369e-02;1;1209;5;7;68;7;3;;
0M0148;7.2800000000000000e+03;5.9000000000014552e-01;1;1210;5;7;68;7;3;;
0M0149;1.6400000000000000e+04;6.6999999999970896e+00;1;1211;5;7;68;9;5;;
0M0150;2.4480000000000000e+04;3.9799999999995634e+00;1;1212;5;7;68;7;2;;
0M0151;2.9200000000000000e+03;1.1900000000005093e+00;1;1213;5;7;68;9;5;;
0M0152;2.6000000000000000e+03;1.0599999999994907e+00;1;1214;5;7;68;9;5;;
0M0153;1.9752000000000000e+05;2.6750000000000000e+01;1;1215;5;7;349;7;;;
0M0154;3.3720000000000000e+04;1.3770000000004075e+01;1;1216;5;7;349;9;5;;
0M0155;9.3200000000000000e+03;1.5100000000002183e+00;1;1217;5;7;349;7;2;;
0M0156;4.3706000000000000e+04;7.7619999999995343e+01;1;1218;5;7;349;9;;;
0M0157;2.0024000000000000e+04;2.4649999999994179e+01;1;1219;5;7;349;9;4;;
0M0158;2.8922000000000000e+04;3.5599999999976717e+01;1;1220;5;7;349;9;4;;
0M0159;1.8235000000000000e+05;2.2230000000010477e+01;1;1221;5;7;349;7;;;
0M0160;5.4820000000000000e+03;2.2400000000016007e+00;1;1222;5;7;349;9;5;;
0M0161;5.8680000000000000e+04;4.7699999999967986e+00;1;1223;5;7;358;7;3;;
0M0162;3.7920000000000000e+04;4.6669999999983702e+01;1;1224;5;7;358;9;4;;
0M0163;4.4760000000000000e+04;1.8279999999998836e+01;1;1225;5;7;358;9;5;;
0M0164;8.4000000000000000e+03;3.4300000000002910e+00;1;1226;5;7;358;9;5;;
0M0165;5.3200000000000000e+03;6.5500000000029104e+00;1;1227;5;7;358;9;4;;
0M0166;1.8080000000000000e+04;7.3799999999973807e+00;1;1228;5;7;358;9;5;;
0M0167;1.0040000000000000e+04;4.0999999999985448e+00;1;1229;5;7;358;9;5;;
0M0168;5.8864000000000000e+05;9.5670000000041910e+01;1;1230;5;7;358;7;2;;
0M0170;1.0360000000000000e+04;4.2300000000032014e+00;1;1231;5;7;358;9;5;;
0M0171;2.6960000000000000e+04;1.1009999999994761e+01;1;1232;5;7;358;9;5;;
0M0172;1.1360000000000000e+04;1.8500000000003638e+00;1;1233;5;7;358;7;2;;
0M0173;4.8400000000000000e+03;5.9599999999991269e+00;1;1234;5;7;227;9;4;;
0M0174;7.3320000000000000e+05;3.6620999999996275e+02;1;1235;5;7;227;1;4;;
0M0175;9.1440000000000000e+04;1.4860000000000582e+01;1;1236;5;7;217;7;2;;
0M0176;1.8132000000000000e+05;9.0560000000055879e+01;1;1237;5;7;217;1;4;;
0M0177;1.5920000000000000e+04;6.5000000000000000e+00;1;1238;5;7;196;9;5;;
0M0178;2.1800000000000000e+03;8.9000000000032742e-01;1;1239;5;7;196;9;5;;
0M0179;3.6976000000000000e+05;1.8467999999993481e+02;1;1240;5;7;196;1;4;;
0M0180;1.9368000000000000e+04;3.1500000000014552e+00;1;1241;5;7;196;7;2;;
0M0199;6.8008000000000000e+04;5.5729999999981374e+01;0;1242;6;7;358;9;;;
0M0200;5.5200000000000000e+02;4.4999999999981810e-01;0;1243;6;7;358;9;;;
0M0205;1.6185000000000000e+04;0.0000000000000000e+00;1;1244;5;7;29;1;;;
0N0011;3.4400000000000000e+03;4.0000000000009095e-01;1;1245;5;7;74;1;6;;
0N0031;1.6280000000000000e+03;0.0000000000000000e+00;1;1246;5;7;32;8;;;
0N0032;2.4130000000000000e+03;2.9700000000011642e+00;1;1247;5;7;32;9;4;;
0N0033;4.8100000000000000e+02;7.0000000000050022e-02;1;1248;5;7;32;7;;;
0N0034;1.1520000000000000e+03;1.4200000000000728e+00;1;1249;5;7;32;9;4;;
0N0041;3.5840000000000000e+04;1.7000000000007276e+00;1;1250;5;7;294;5;7;;
0N0042;2.4390000000000000e+04;1.9799999999995634e+00;1;1251;5;7;294;7;3;;
0N0043;1.4132000000000000e+05;1.6250000000000000e+01;1;1252;5;7;294;1;6;;
0N0044;2.8732000000000000e+04;1.3700000000008004e+00;1;1253;5;7;294;5;7;;
0N0045;3.1415000000000000e+04;5.1100000000005821e+00;1;1254;5;7;294;7;2;;
0N0046;6.2042000000000000e+04;2.4970000000001164e+01;1;1255;5;7;294;9;;;
0N0047;2.2200000000000000e+03;9.0999999999985448e-01;1;1256;5;7;294;9;5;;
0N0048;3.1570000000000000e+03;0.0000000000000000e+00;1;1257;5;7;294;8;;;
0N0049;2.0821000000000000e+04;8.5000000000000000e+00;1;1258;5;7;384;9;5;;
0N0050;4.5120000000000000e+03;1.8400000000001455e+00;1;1259;5;7;384;9;5;;
0N0051;6.7213000000000000e+04;5.4599999999991269e+00;1;1260;5;7;384;7;3;;
0N0052;2.2325000000000000e+04;1.8299999999988358e+01;1;1261;5;7;384;9;;;
0N0053;9.6425000000000000e+04;1.1759999999994761e+01;1;1262;5;7;384;7;;;
0N0151;3.6010000000000000e+03;2.8999999999996362e-01;1;1263;5;7;176;7;3;;
0N0152;1.0627400000000000e+05;1.7109999999986030e+01;1;1264;5;7;176;7;;;
0N0153;5.9139000000000000e+04;2.3739999999990687e+01;1;1265;5;7;176;9;;;
0N0154;1.1520000000000000e+04;4.6999999999970896e+00;1;1266;5;7;176;9;5;;
0N0155;7.0400000000000000e+03;2.8199999999997090e+00;1;1267;5;7;176;9;;;
0N0156;1.3170000000000000e+03;0.0000000000000000e+00;1;1268;5;7;176;8;;;
0N0157;1.5000000000000000e+01;0.0000000000000000e+00;1;1269;5;7;176;7;;;
0N0158;2.6400000000000000e+04;1.0779999999998836e+01;1;1270;5;7;176;9;5;;
0N0159;5.2000000000000000e+02;0.0000000000000000e+00;1;1271;5;7;176;8;;;
0N0160;3.7200000000000000e+04;1.5190000000002328e+01;1;1272;5;7;176;9;5;;
0N0161;1.4376000000000000e+05;2.3359999999986030e+01;1;1273;5;7;131;7;2;;
0N0162;1.4928000000000000e+05;1.0449999999997090e+01;1;1274;5;7;131;1;;;
0N0163;2.2400000000000000e+03;9.0999999999985448e-01;1;1275;5;7;131;7;1;;
0N0164;9.2600000000000000e+02;1.1399999999994179e+00;1;1276;5;7;131;9;4;;
0N0165;7.3784000000000000e+04;1.1990000000005239e+01;1;1277;5;7;299;7;2;;
0N0167;5.7139000000000000e+04;4.6820000000006985e+01;1;1278;5;7;299;9;;;
0N0168;3.0330000000000000e+04;4.9300000000002910e+00;1;1279;5;7;299;7;2;;
0N0169;1.7760000000000000e+04;7.2500000000000000e+00;1;1280;5;7;220;7;1;;
0N0170;4.6480000000000000e+04;3.8090000000025611e+01;1;1281;5;7;220;9;;;
0N0171;2.7060000000000000e+05;1.1047999999998137e+02;1;1282;5;7;220;7;1;;
0N0172;5.6620000000000000e+03;9.2000000000007276e-01;1;1283;5;7;220;7;2;;
0N0173;2.3880000000000000e+04;9.7500000000000000e+00;1;1284;5;7;220;7;1;;
0N0174;2.3200000000000000e+03;9.4999999999981810e-01;1;1285;5;7;220;9;5;;
0N0182;4.2440000000000000e+04;1.7329999999987194e+01;1;1286;5;7;247;7;1;;
0N0184;2.4300000000000000e+03;3.8999999999987267e-01;1;1287;5;7;247;7;2;;
0N0185;6.1600000000000000e+03;1.0000000000000000e+00;1;1288;5;7;247;7;2;;
0N0186;4.4800000000000000e+03;3.6000000000012733e-01;1;1289;5;7;247;7;3;;
0N0187;2.2360000000000000e+04;3.6300000000010186e+00;1;1290;5;7;256;7;2;;
0N0188;5.7400000000000000e+04;3.5239999999990687e+01;1;1291;5;7;256;9;;;
0N0189;6.1640000000000000e+04;1.0020000000004075e+01;1;1292;5;7;256;7;2;;
0N0191;5.8560000000000000e+03;9.4999999999981810e-01;1;1293;5;7;256;7;2;;
0N0192;3.4629000000000000e+04;5.6299999999973807e+00;1;1294;5;7;256;7;2;;
0N0193;4.7290000000000000e+03;1.9300000000002910e+00;1;1295;5;7;256;9;5;;
0N0194;5.3700000000000000e+04;1.5320000000006985e+01;1;1296;5;7;256;7;;;
0N0195;9.3930000000000000e+03;1.5300000000006548e+00;1;1297;5;7;256;7;2;;
0N0198;6.2880000000000000e+04;2.5670000000012806e+01;1;1298;5;7;355;7;1;;
0N0199;4.3600000000000000e+03;1.7800000000006548e+00;1;1299;5;7;355;9;5;;
0N0200;4.1561000000000000e+04;3.4059999999997672e+01;1;1300;5;7;355;9;;;
0N0201;2.6920000000000000e+03;4.4000000000005457e-01;1;1301;5;7;355;7;2;;
0N0202;2.5330000000000000e+03;4.0999999999985448e-01;1;1302;5;7;355;7;2;;
0N0203;8.0000000000000000e+01;0.0000000000000000e+00;1;1303;5;7;355;8;;;
0N0204;7.9700000000000000e+02;1.3000000000010914e-01;1;1304;5;7;355;7;2;;
0N0215;1.3820000000000000e+03;2.2000000000002728e-01;1;1305;5;7;14;7;2;;
0N0226;8.5460000000000000e+03;1.3899999999994179e+00;1;1306;5;7;14;7;2;;
0N0228;2.5200000000000000e+04;2.0499999999992724e+00;1;1307;5;7;14;7;3;;
0N0232;4.7200000000000000e+04;7.6699999999982538e+00;1;1308;5;7;188;7;2;;
0N0238;1.5116000000000000e+05;2.4570000000006985e+01;1;1309;5;7;331;7;2;;
0N0239;2.6235000000000000e+04;3.2289999999979045e+01;1;1310;5;7;331;9;4;;
0N0240;1.5342100000000000e+05;6.2640000000013970e+01;1;1311;5;7;331;7;1;;
0N0243;9.2000000000000000e+02;7.0000000000050022e-02;1;1312;5;7;322;7;3;;
0N0244;5.5800000000000000e+02;5.0000000000011369e-02;1;1313;5;7;322;7;3;;
0N0245;2.0400000000000000e+05;2.9000000000000000e+01;1;1314;5;7;322;7;;;
0N0246;6.3320000000000000e+04;5.1900000000023283e+01;1;1315;5;7;322;9;;;
0N0247;1.1920000000000000e+04;1.4669999999998254e+01;1;1316;5;7;322;9;4;;
0N0248;1.1480000000000000e+04;1.4130000000004657e+01;1;1317;5;7;322;9;4;;
0N0250;1.8280000000000000e+04;1.4899999999997817e+00;1;1318;5;7;82;7;3;;
0N0321;4.4680000000000000e+04;3.6300000000010186e+00;1;1319;5;7;127;1;;;
0O0090;3.1308000000000000e+05;5.0880000000004657e+01;1;1320;5;7;318;7;2;;
0O0095;1.5532000000000000e+04;6.3399999999965075e+00;1;1321;5;7;20;9;5;;
0O0096;1.5770000000000000e+04;2.5600000000013097e+00;1;1322;5;7;20;7;2;;
0O0097;2.0644000000000000e+05;3.3549999999988358e+01;1;1323;5;7;20;7;2;;
0O0098;6.8690000000000000e+03;5.6000000000040018e-01;1;1324;5;7;354;7;3;;
0O0099;1.1310000000000000e+03;4.6000000000003638e-01;1;1325;5;7;354;9;5;;
0O0102;8.0164000000000000e+05;1.3354000000003725e+02;1;1326;5;7;354;7;2;;
0O0118;1.5600000000000000e+03;6.4000000000032742e-01;1;1327;5;7;357;9;5;;
0O0119;1.1720000000000000e+04;9.4999999999981810e-01;1;1328;5;7;357;7;3;;
0O0120;1.6000000000000000e+03;6.4999999999963620e-01;1;1329;5;7;357;9;5;;
0O0121;4.9040000000000000e+04;3.9900000000016007e+00;1;1330;5;7;357;7;3;;
0O0126;1.6800000000000000e+04;2.7299999999995634e+00;1;1331;5;7;221;7;2;;
0O0138;2.1600000000000000e+03;1.8000000000006366e-01;1;1332;5;7;117;7;3;;
0O0139;8.2800000000000000e+03;3.3800000000010186e+00;1;1333;5;7;117;9;5;;
0O0140;2.0800000000000000e+03;1.7000000000007276e-01;1;1334;5;7;117;7;3;;
0O0145;3.8200000000000000e+02;1.6000000000008185e-01;1;1335;5;7;390;9;5;;
0O0150;1.8584000000000000e+05;1.5110000000000582e+01;1;1336;5;7;378;7;3;;
0O0152;2.9996000000000000e+04;2.4399999999986903e+00;1;1337;5;7;378;7;3;;
0O0158;1.2560000000000000e+04;2.0400000000008731e+00;1;1338;5;7;82;7;2;;
0O0195;1.1400000000000000e+02;0.0000000000000000e+00;1;1339;5;7;123;8;;;
0O0200;5.0000000000000000e+01;0.0000000000000000e+00;1;1340;5;7;83;8;;;
0O0221;1.3200000000000000e+02;0.0000000000000000e+00;1;1341;5;7;83;8;;;
0O0222;8.0000000000000000e+01;0.0000000000000000e+00;1;1342;5;7;83;8;;;
0O0223;9.1000000000000000e+01;0.0000000000000000e+00;1;1343;5;7;83;8;;;
0O0230;1.2120000000000000e+03;0.0000000000000000e+00;1;1344;5;7;83;8;;;
0O0231;4.5000000000000000e+01;0.0000000000000000e+00;1;1345;5;7;83;8;;;
0O0251;8.4400000000000000e+03;3.4500000000007276e+00;1;1346;5;7;83;7;1;;
0O0266;2.3768000000000000e+04;9.6999999999970896e+00;1;1347;5;7;224;7;1;;
0O0267;1.1312000000000000e+04;1.3919999999998254e+01;1;1348;5;7;224;9;4;;
0O0344;9.9770000000000000e+04;8.1100000000005821e+00;1;1349;5;7;390;7;3;;
0O0346;3.1139700000000000e+05;2.5299999999988358e+01;1;1350;5;7;378;7;3;;
0Q0004;1.4350000000000000e+03;1.2000000000000455e-01;1;1351;5;7;59;7;3;;
0Q0005;1.1960000000000000e+03;4.8999999999978172e-01;1;1352;5;7;59;9;5;;
0Q0007;2.7110000000000000e+03;1.1100000000005821e+00;1;1353;5;7;59;9;5;;
0Q0008;1.0900000000000000e+03;0.0000000000000000e+00;1;1354;5;7;59;8;;;
0Q0016;1.0400000000000000e+03;1.7000000000007276e-01;1;1355;5;7;59;7;2;;
0Q0018;1.5629300000000000e+05;2.5399999999994179e+01;1;1356;5;7;59;7;2;;
0Q0023;1.1690000000000000e+03;1.4400000000005093e+00;0;1357;6;7;360;9;4;;
0Q0027;1.3440000000000000e+04;1.6540000000008149e+01;1;1358;5;7;95;9;4;;
0Q0053;3.1880000000000000e+03;3.9199999999982538e+00;1;1359;5;7;303;9;4;;
0Q0057;1.6530000000000000e+03;6.7000000000007276e-01;1;1360;5;7;303;7;1;;
0Q0058;4.5440000000000000e+03;1.8600000000005821e+00;1;1361;5;7;303;9;5;;
0Q0059;1.3630000000000000e+03;5.6000000000040018e-01;1;1362;5;7;303;7;1;;
0Q0060;1.3550000000000000e+03;5.5000000000018190e-01;1;1363;5;7;303;9;5;;
0Q0062;1.5400000000000000e+02;0.0000000000000000e+00;1;1364;5;7;44;8;;;
0Q0063;1.7040000000000000e+04;6.9599999999991269e+00;1;1365;5;7;44;9;5;;
0Q0064;5.1760000000000000e+03;6.3700000000026193e+00;1;1366;5;7;44;9;4;;
0Q0065;1.8632000000000000e+04;1.7820000000006985e+01;1;1367;5;7;44;9;;;
0Q0066;1.9200000000000000e+03;2.3600000000005821e+00;1;1368;5;7;44;9;4;;
0Q0067;4.7800000000000000e+02;5.9000000000014552e-01;1;1369;5;7;44;9;4;;
0Q0068;5.5700000000000000e+02;6.8999999999959982e-01;1;1370;5;7;44;9;4;;
0Q0069;7.1700000000000000e+02;8.8000000000010914e-01;1;1371;5;7;44;9;4;;
0Q0070;1.6720000000000000e+03;2.0600000000013097e+00;1;1372;5;7;44;9;4;;
0Q0072;5.8120000000000000e+03;7.1500000000014552e+00;1;1373;5;7;44;9;4;;
0Q0073;3.0260000000000000e+03;1.1160000000003492e+01;1;1374;5;7;44;9;3;;
0Q0074;1.8314000000000000e+04;7.4800000000032014e+00;1;1375;5;7;44;9;5;;
0Q0075;1.0032000000000000e+04;1.2350000000005821e+01;1;1376;5;7;44;9;4;;
0Q0076;9.0772000000000000e+04;1.1172999999998137e+02;1;1377;5;7;44;9;4;;
0Q0077;7.6500000000000000e+03;9.7799999999999994e+00;0;1378;6;7;69;9;4;Acte achat du 27/10/1976 - GFA 2 - Vente de M. Porte Joseph Edouard (origine propriété : m. Gérard Armand Guelpa et Mme Eliane Boulanger);
0Q0078;8.8492000000000000e+04;1.1309000000000000e+02;0;1379;6;7;69;9;4;Acte achat du 27/10/1976 - GFA 2 - Vente de M. Porte Joseph Edouard (origine propriété : m. Gérard Armand Guelpa et Mme Eliane Boulanger);
0Q0079;2.0010800000000000e+05;3.3770000000000003e+01;0;1380;6;7;69;7;2;Vient de l'acte GFA Larzac 1 du 27/10/1976  de M. Guelpa et Mme Boulanger;
0Q0080;7.1442200000000000e+05;1.4497000000000000e+02;0;1381;6;7;69;7;;Acte achat du 27/10/1976 - GFA 2 - Vente de M. Porte Joseph Edouard (origine propriété : m. Gérard Armand Guelpa et Mme Eliane Boulanger);
0Q0081;1.9285000000000000e+04;8.1799999999999997e+00;0;1382;6;7;69;9;5;Vient de l'acte GFA Larzac 1 du 27/10/1976  de M. Guelpa et Mme Boulanger;
0Q0085;1.5645000000000000e+05;3.0579999999987194e+01;1;1383;5;7;44;9;;;
0Q0089;2.7425000000000000e+04;1.1199999999997090e+01;0;1384;6;7;360;7;1;;
0Q0091;1.0366000000000000e+04;3.8239999999990687e+01;0;1385;6;7;360;9;3;;
0Q0093;2.5662000000000000e+04;4.1699999999982538e+00;0;1386;6;7;360;7;2;;
0Q0095;7.4810000000000000e+03;3.0499999999992724e+00;0;1387;6;7;95;9;5;;
0Q0098;6.8540000000000000e+03;2.5279999999998836e+01;1;1388;5;7;95;9;3;;
0Q0107;4.1403000000000000e+05;6.7290000000037253e+01;1;1389;5;7;59;7;2;;
0Q0111;5.5355700000000000e+05;8.9969999999972060e+01;1;1390;5;7;360;7;2;;
0Q0114;8.4810000000000000e+03;3.4599999999991269e+00;1;1391;5;7;360;7;1;;
0Q0120;2.3140000000000000e+04;3.9100000000000001e+00;0;1392;6;7;59;7;2;Vient de l'acte GFA Larzac 1 du 27/10/1976  de M. Guelpa et Mme Boulanger;
0Q0121;1.4840000000000000e+03;2.5000000000000000e-01;0;1393;6;7;59;7;2;Vient de l'acte GFA Larzac 1 du 27/10/1976  de M. Guelpa et Mme Boulanger;
0Q0132;3.0680200000000000e+05;1.2526000000000931e+02;1;1394;5;7;303;7;;;
0Q0134;8.8505000000000000e+05;1.4418999999994412e+02;1;1395;5;7;44;7;;;
0R0002;2.2360000000000000e+04;3.6300000000010186e+00;1;1396;5;7;345;7;2;;
0R0006;1.8240000000000000e+04;2.2450000000011642e+01;1;1397;5;7;345;9;4;;
0R0007;1.4760000000000000e+04;1.8170000000012806e+01;1;1398;5;7;345;9;4;;
0R0009;8.0400000000000000e+03;3.2799999999988358e+00;1;1399;5;7;345;9;5;;
0R0016;6.3150000000000000e+03;5.3000000000000003e-01;0;1400;6;7;346;7;3;Vient de l'acte GFA Larzac 1 du 27/10/1976  de M. Guelpa et Mme Boulanger;
0R0017;3.2773000000000000e+04;1.3890000000000001e+01;0;1401;6;7;346;9;5;Vient de l'acte GFA Larzac 1 du 27/10/1976  de M. Guelpa et Mme Boulanger;
0R0019;1.5835200000000000e+05;1.2869999999995343e+01;1;1402;5;7;346;7;3;;
0R0020;2.6744800000000000e+05;2.1730000000010477e+01;1;1403;5;7;346;7;3;;
0R0021;1.9200000000000000e+03;1.6000000000008185e-01;1;1404;5;7;346;7;3;;
0R0079;2.6800000000000000e+04;9.8849999999976717e+01;1;1405;5;7;5;9;3;;
0R0382;2.2864000000000000e+05;3.7159999999974389e+01;1;1406;5;7;345;7;2;;
0R0383;2.0000000000000000e+03;8.1999999999970896e-01;1;1407;5;7;345;9;5;;
0R0385;2.6750000000000000e+04;4.3499999999985448e+00;1;1408;5;7;38;7;2;;
0R0386;7.7200000000000000e+04;1.4244999999995343e+02;1;1409;5;7;38;9;;;
0R0387;1.4250000000000000e+04;2.6299999999988358e+01;1;1410;5;7;38;9;;;
0R0401;1.1972000000000000e+05;9.7299999999959255e+00;1;1411;5;7;348;7;3;;
0R0431;4.8060000000000000e+04;8.1099999999999994e+00;0;1412;6;7;346;7;2;Vient de l'acte GFA Larzac 1 du 27/10/1976  de M. Guelpa et Mme Boulanger;
0R0432;7.8000000000000000e+02;1.3000000000010914e-01;0;1413;6;7;346;7;2;;
0R0525;9.7510000000000000e+03;3.9799999999995634e+00;1;1414;5;7;345;9;5;;
0R0530;4.9937000000000000e+04;8.1199999999953434e+00;1;1415;5;7;345;7;2;;
0R0536;2.5981000000000000e+04;4.2200000000011642e+00;1;1416;5;7;5;7;2;;
0B0001;3.0180000000000000e+04;7.4800000000032014e+00;1;1417;5;8;226;7;3;;
0B0004;1.8795000000000000e+04;4.6600000000034925e+00;1;1418;5;8;226;7;3;;
0B0007;5.5520000000000000e+04;1.3759999999994761e+01;1;1419;5;8;226;7;3;;
0B0008;2.0120000000000000e+04;4.1299999999973807e+00;1;1420;5;8;282;1;;;
0B0009;7.3400000000000000e+03;1.8199999999997090e+00;1;1421;5;8;282;7;3;;
0B0010;1.0095000000000000e+04;2.0699999999997090e+00;1;1422;5;8;282;1;;;
0B0011;1.2000000000000000e+04;2.9700000000011642e+00;1;1423;5;8;282;7;3;;
0B0012;1.6405000000000000e+04;3.3600000000005821e+00;1;1424;5;8;282;1;;;
0B0013;1.5710000000000000e+03;3.8999999999987267e-01;1;1425;5;8;282;7;3;;
0B0014;6.7490000000000000e+03;1.6700000000000728e+00;1;1426;5;8;282;7;3;;
0B0015;1.6474000000000000e+04;3.3800000000010186e+00;1;1427;5;8;282;1;;;
0B0016;3.9490000000000000e+04;8.1000000000058208e+00;1;1428;5;8;182;1;;;
0B0017;2.5770000000000000e+04;6.3799999999973807e+00;1;1429;5;8;182;7;3;;
0B0018;5.0000000000000000e+03;1.2399999999997817e+00;1;1430;5;8;182;7;3;;
0B0019;7.2150000000000000e+03;8.8800000000046566e+00;1;1431;5;8;182;9;4;;
0B0021;6.4410000000000000e+03;7.9300000000002910e+00;1;1432;5;8;182;9;4;;
0B0022;9.1450000000000000e+03;1.1259999999994761e+01;1;1433;5;8;182;9;4;;
0B0023;4.7695000000000000e+04;1.1820000000006985e+01;1;1434;5;8;182;7;3;;
0B0024;3.3030000000000000e+04;6.7799999999988358e+00;1;1435;5;8;182;1;;;
0B0025;2.0835000000000000e+04;5.1600000000034925e+00;1;1436;5;8;182;7;3;;
0B0026;1.2970000000000000e+03;3.2000000000016371e-01;1;1437;5;8;182;7;;;
0B0027;9.4680000000000000e+03;1.9400000000005093e+00;1;1438;5;8;262;1;;;
0B0028;2.5090000000000000e+04;5.1500000000014552e+00;1;1439;5;8;262;1;;;
0B0029;6.0900000000000000e+03;1.2500000000000000e+00;1;1440;5;8;262;1;;;
0B0030;5.1300000000000000e+03;2.0900000000001455e+00;1;1441;5;8;262;7;2;;
0B0032;5.1050000000000000e+03;2.0800000000017462e+00;1;1442;5;8;262;7;2;;
0B0033;7.5255000000000000e+04;1.8640000000013970e+01;1;1443;5;8;262;7;3;;
0B0034;3.9450000000000000e+04;9.7700000000040745e+00;1;1444;5;8;262;7;3;;
0B0037;2.9830000000000000e+04;7.3899999999994179e+00;1;1445;5;8;262;7;3;;
0B0038;3.8890000000000000e+04;9.6300000000046566e+00;1;1446;5;8;248;7;3;;
0B0040;1.2640000000000000e+04;3.1300000000010186e+00;1;1447;5;8;248;7;3;;
0B0041;1.1490000000000000e+04;2.8499999999985448e+00;1;1448;5;8;248;7;3;;
0B0042;1.6720000000000000e+04;4.1399999999994179e+00;1;1449;5;8;248;7;3;;
0B0044;1.4460000000000000e+04;3.5800000000017462e+00;1;1450;5;8;248;7;;;
0B0045;7.9130000000000000e+03;9.7400000000052387e+00;1;1451;5;8;248;9;4;;
0B0046;1.1367000000000000e+04;2.8199999999997090e+00;1;1452;5;8;248;7;3;;
0B0048;4.8800000000000000e+03;1.2099999999991269e+00;1;1453;5;8;248;7;;;
